
44.8575889,-91.9288593,red,square,"Pune"
44.858058,-91.929234,red,square,"Pune"
44.8583639,-91.9293986,red,square,"Pune"
44.8584981,-91.9294718,red,square,"Pune"
44.8587379,-91.9295751,red,square,"Pune"
44.8590132,-91.9296623,red,square,"Pune"
44.8591911,-91.929701,red,square,"Pune"
44.8593718,-91.9297237,red,square,"Pune"
44.859572,-91.9297415,red,square,"Pune"
44.8596336,-91.9297456,red,square,"Pune"
44.8598759,-91.9297464,red,square,"Pune"
44.8598921,-91.9297465,red,square,"Pune"
44.8603816,-91.9297482,red,square,"Pune"
44.8607619,-91.9297453,red,square,"Pune"
44.8610702,-91.9297436,red,square,"Pune"
44.8611458,-91.9297466,red,square,"Pune"
44.8611407,-91.9298553,red,square,"Pune"
44.86114,-91.9304602,red,square,"Pune"
44.8611421,-91.9309445,red,square,"Pune"
44.8611436,-91.9309997,red,square,"Pune"
44.8611424,-91.9312762,red,square,"Pune"
44.8611425,-91.9314571,red,square,"Pune"
44.8611428,-91.9318142,red,square,"Pune"
44.8611431,-91.9321452,red,square,"Pune"
44.8611428,-91.9322922,red,square,"Pune"
44.8611474,-91.9331493,red,square,"Pune"
44.8611488,-91.9334262,red,square,"Pune"
44.8611532,-91.9342579,red,square,"Pune"
44.8611538,-91.9343696,red,square,"Pune"
44.8611563,-91.9348479,red,square,"Pune"
44.8611576,-91.9350787,red,square,"Pune"
44.8611584,-91.9352389,red,square,"Pune"
44.8611551,-91.9354807,red,square,"Pune"
44.8611552,-91.9356888,red,square,"Pune"
44.8611576,-91.9358516,red,square,"Pune"
44.8611694,-91.9359339,red,square,"Pune"
44.8611938,-91.9359985,red,square,"Pune"
44.8614631,-91.9364028,red,square,"Pune"
44.861607,-91.9366177,red,square,"Pune"
44.8616365,-91.9366783,red,square,"Pune"
44.8616627,-91.9367436,red,square,"Pune"
44.861672,-91.936769,red,square,"Pune"
44.8617082,-91.9368793,red,square,"Pune"
44.861786,-91.9368744,red,square,"Pune"
44.861953,-91.9368725,red,square,"Pune"
44.8622445,-91.9368669,red,square,"Pune"
44.862506,-91.9368618,red,square,"Pune"
44.8625793,-91.9368631,red,square,"Pune"
44.8626394,-91.9368625,red,square,"Pune"
44.8626482,-91.9375001,red,square,"Pune"
44.8626554,-91.9375758,red,square,"Pune"
44.8627133,-91.9376248,red,square,"Pune"
44.8633563,-91.9387571,red,square,"Pune"
44.8633563,-91.9387571,red,square,"Pune"
44.8627133,-91.9376248,red,square,"Pune"
44.8626554,-91.9375758,red,square,"Pune"
44.8626482,-91.9375001,red,square,"Pune"
44.8626394,-91.9368625,red,square,"Pune"
44.863674,-91.9368689,red,square,"Pune"
44.863795,-91.9368696,red,square,"Pune"
44.8638786,-91.93687,red,square,"Pune"
44.8639628,-91.9368656,red,square,"Pune"
44.8646905,-91.9368597,red,square,"Pune"
44.8647832,-91.9368585,red,square,"Pune"
44.86558,-91.9368549,red,square,"Pune"
44.8656156,-91.9368547,red,square,"Pune"
44.8656162,-91.9367704,red,square,"Pune"
44.865613,-91.9365355,red,square,"Pune"
44.8656131,-91.93606,red,square,"Pune"
44.8656013,-91.9356047,red,square,"Pune"
44.8655996,-91.9351863,red,square,"Pune"
44.865604,-91.9349763,red,square,"Pune"
44.8656051,-91.9349266,red,square,"Pune"
44.8656043,-91.9348287,red,square,"Pune"
44.8662005,-91.9348249,red,square,"Pune"
44.8663366,-91.9348262,red,square,"Pune"
44.8665145,-91.9348291,red,square,"Pune"
44.8671121,-91.9348205,red,square,"Pune"
44.867234,-91.9348221,red,square,"Pune"
44.8677536,-91.9348236,red,square,"Pune"
44.8678089,-91.9348263,red,square,"Pune"
44.8684555,-91.9348276,red,square,"Pune"
44.8688518,-91.9348012,red,square,"Pune"
44.8699011,-91.9348042,red,square,"Pune"
44.8702118,-91.9348014,red,square,"Pune"
44.870263,-91.9348033,red,square,"Pune"
44.8704737,-91.9347995,red,square,"Pune"
44.8710399,-91.9348027,red,square,"Pune"
44.8711122,-91.9348019,red,square,"Pune"
44.8713732,-91.9348007,red,square,"Pune"
44.8715339,-91.9348,red,square,"Pune"
44.8716844,-91.9347992,red,square,"Pune"
44.8719359,-91.9347981,red,square,"Pune"
44.8720214,-91.9348051,red,square,"Pune"
44.8720219,-91.934888,red,square,"Pune"
44.8720224,-91.9349737,red,square,"Pune"
44.8720249,-91.9354475,red,square,"Pune"
44.8720254,-91.9355469,red,square,"Pune"
44.8720261,-91.935702,red,square,"Pune"
44.872027,-91.9358896,red,square,"Pune"
44.8720284,-91.9361941,red,square,"Pune"
44.8720299,-91.9365274,red,square,"Pune"
44.8720329,-91.9368836,red,square,"Pune"
44.8720335,-91.9369816,red,square,"Pune"
44.8720363,-91.937045,red,square,"Pune"
44.8720467,-91.937119,red,square,"Pune"
44.8720751,-91.9371867,red,square,"Pune"
44.8721091,-91.937247,red,square,"Pune"
44.8721504,-91.9372925,red,square,"Pune"
44.8722414,-91.9373453,red,square,"Pune"
44.8723114,-91.9373686,red,square,"Pune"
44.8723765,-91.9373804,red,square,"Pune"
44.8724491,-91.9373762,red,square,"Pune"
44.8725644,-91.9373515,red,square,"Pune"
44.8731266,-91.9372181,red,square,"Pune"
44.8736999,-91.9370406,red,square,"Pune"
44.8745378,-91.9367931,red,square,"Pune"
44.8745378,-91.9367931,red,square,"Pune"
44.8750415,-91.9366641,red,square,"Pune"
44.8750668,-91.9366576,red,square,"Pune"
44.8751671,-91.9366211,red,square,"Pune"
44.8750927,-91.9364303,red,square,"Pune"
44.875025,-91.9362787,red,square,"Pune"
44.8749392,-91.9361151,red,square,"Pune"
44.8748428,-91.9359507,red,square,"Pune"
44.87473,-91.9358013,red,square,"Pune"
44.8745809,-91.9355988,red,square,"Pune"
44.8738437,-91.9345974,red,square,"Pune"
44.8737555,-91.9344753,red,square,"Pune"
44.8735928,-91.9342107,red,square,"Pune"
44.8735301,-91.9340807,red,square,"Pune"
44.8733968,-91.9338089,red,square,"Pune"
44.873287,-91.9335523,red,square,"Pune"
44.873212,-91.9333442,red,square,"Pune"
44.8731295,-91.9330771,red,square,"Pune"
44.8730676,-91.9328469,red,square,"Pune"
44.8730152,-91.9325827,red,square,"Pune"
44.8729596,-91.9322435,red,square,"Pune"
44.872927,-91.9319613,red,square,"Pune"
44.872912,-91.9316732,red,square,"Pune"
44.8729082,-91.9315843,red,square,"Pune"
44.8729063,-91.9309924,red,square,"Pune"
44.872909,-91.9309007,red,square,"Pune"
44.8729071,-91.9307246,red,square,"Pune"
44.8729073,-91.9302678,red,square,"Pune"
44.8729035,-91.9298714,red,square,"Pune"
44.8729033,-91.9297137,red,square,"Pune"
44.8734403,-91.929705,red,square,"Pune"
44.8737248,-91.9297083,red,square,"Pune"
44.8738069,-91.9297064,red,square,"Pune"
44.8738055,-91.9295673,red,square,"Pune"
44.8738054,-91.9295387,red,square,"Pune"
44.8737987,-91.9288516,red,square,"Pune"
44.8737969,-91.9286852,red,square,"Pune"
44.873794,-91.9284214,red,square,"Pune"
44.8737899,-91.9280503,red,square,"Pune"
44.8737869,-91.9277719,red,square,"Pune"
44.8737828,-91.9274036,red,square,"Pune"
44.8737816,-91.9272913,red,square,"Pune"
44.8737803,-91.9271741,red,square,"Pune"
44.8737793,-91.9270444,red,square,"Pune"
44.8737711,-91.9261808,red,square,"Pune"
44.8737662,-91.9257649,red,square,"Pune"
44.8737575,-91.9246481,red,square,"Pune"
44.8737566,-91.9245994,red,square,"Pune"
44.873757,-91.9245809,red,square,"Pune"
44.8737632,-91.9239143,red,square,"Pune"
44.8737642,-91.9238567,red,square,"Pune"
44.8737653,-91.9234683,red,square,"Pune"
44.873766,-91.9233504,red,square,"Pune"
44.873765,-91.9232321,red,square,"Pune"
44.8737641,-91.9230832,red,square,"Pune"
44.8737623,-91.9228409,red,square,"Pune"
44.873762,-91.9227925,red,square,"Pune"
44.8737609,-91.9226414,red,square,"Pune"
44.8737595,-91.9224407,red,square,"Pune"
44.8737576,-91.9221873,red,square,"Pune"
44.8737568,-91.9220705,red,square,"Pune"
44.8736739,-91.9220714,red,square,"Pune"
44.8733148,-91.9220673,red,square,"Pune"
44.8733047,-91.9220672,red,square,"Pune"
44.8728476,-91.9220619,red,square,"Pune"
44.8728472,-91.9219517,red,square,"Pune"
44.872846,-91.9216217,red,square,"Pune"
44.8728455,-91.9215,red,square,"Pune"
44.8728448,-91.9213115,red,square,"Pune"
44.8728433,-91.9209007,red,square,"Pune"
44.8728429,-91.9208031,red,square,"Pune"
44.8728424,-91.9206797,red,square,"Pune"
44.8728409,-91.9202963,red,square,"Pune"
44.8728405,-91.920204,red,square,"Pune"


New Route


44.8728405,-91.920204,red,square,"Pune"
44.8728402,-91.9201254,red,square,"Pune"
44.8728401,-91.9200873,red,square,"Pune"
44.87284,-91.9200668,red,square,"Pune"
44.8728383,-91.9196327,red,square,"Pune"
44.8728379,-91.9195288,red,square,"Pune"
44.8727586,-91.9195287,red,square,"Pune"
44.8723731,-91.9195266,red,square,"Pune"
44.8720158,-91.9195279,red,square,"Pune"
44.8719343,-91.9195278,red,square,"Pune"
44.8718565,-91.9195277,red,square,"Pune"
44.8710352,-91.9195268,red,square,"Pune"
44.8710282,-91.9194125,red,square,"Pune"
44.871027,-91.9194018,red,square,"Pune"
44.8710243,-91.9188538,red,square,"Pune"
44.8710214,-91.9182469,red,square,"Pune"
44.8701796,-91.9182447,red,square,"Pune"
44.8701154,-91.9182445,red,square,"Pune"
44.8701147,-91.9181588,red,square,"Pune"
44.8701128,-91.9177718,red,square,"Pune"
44.8701078,-91.9173667,red,square,"Pune"
44.8701053,-91.91698,red,square,"Pune"
44.8701036,-91.9166237,red,square,"Pune"
44.8701026,-91.9162444,red,square,"Pune"
44.8701017,-91.9158886,red,square,"Pune"
44.8701015,-91.9157917,red,square,"Pune"
44.8701013,-91.9157028,red,square,"Pune"
44.8701003,-91.9156055,red,square,"Pune"
44.8700894,-91.9145172,red,square,"Pune"
44.8700886,-91.9144308,red,square,"Pune"
44.870099,-91.913883,red,square,"Pune"
44.8700923,-91.9123907,red,square,"Pune"
44.8700901,-91.9123024,red,square,"Pune"
44.870086,-91.911154,red,square,"Pune"
44.8700692,-91.9095201,red,square,"Pune"
44.8700434,-91.9090294,red,square,"Pune"
44.8699189,-91.907572,red,square,"Pune"
44.869814,-91.9064673,red,square,"Pune"
44.869814,-91.9064673,red,square,"Pune"
44.8699189,-91.907572,red,square,"Pune"
44.8700434,-91.9090294,red,square,"Pune"
44.8700692,-91.9095201,red,square,"Pune"
44.870086,-91.911154,red,square,"Pune"
44.8700901,-91.9123024,red,square,"Pune"
44.8700923,-91.9123907,red,square,"Pune"
44.870099,-91.913883,red,square,"Pune"
44.8700886,-91.9144308,red,square,"Pune"
44.8700894,-91.9145172,red,square,"Pune"
44.8701003,-91.9156055,red,square,"Pune"
44.8701013,-91.9157028,red,square,"Pune"
44.8701015,-91.9157917,red,square,"Pune"
44.8701017,-91.9158886,red,square,"Pune"
44.8701026,-91.9162444,red,square,"Pune"
44.8701036,-91.9166237,red,square,"Pune"
44.8701053,-91.91698,red,square,"Pune"
44.870042,-91.9169792,red,square,"Pune"
44.8696348,-91.9169823,red,square,"Pune"
44.8692872,-91.9169849,red,square,"Pune"
44.8692142,-91.9169855,red,square,"Pune"
44.8692115,-91.9182533,red,square,"Pune"
44.8684169,-91.918264,red,square,"Pune"
44.8682996,-91.9182657,red,square,"Pune"
44.8673954,-91.918278,red,square,"Pune"
44.8664921,-91.9182931,red,square,"Pune"
44.8655951,-91.9182979,red,square,"Pune"
44.8655921,-91.9188764,red,square,"Pune"
44.8655928,-91.9189658,red,square,"Pune"
44.8655962,-91.9194092,red,square,"Pune"
44.8655965,-91.9194427,red,square,"Pune"
44.8655974,-91.9195562,red,square,"Pune"
44.864721,-91.9195798,red,square,"Pune"
44.8641788,-91.919588,red,square,"Pune"
44.8638013,-91.9195864,red,square,"Pune"
44.8637331,-91.9195857,red,square,"Pune"
44.863009,-91.9195891,red,square,"Pune"
44.8620147,-91.9195998,red,square,"Pune"
44.8611919,-91.9195973,red,square,"Pune"
44.8611128,-91.9195997,red,square,"Pune"
44.8610589,-91.9195957,red,square,"Pune"
44.8604582,-91.9195932,red,square,"Pune"
44.8599498,-91.9195946,red,square,"Pune"
44.8596441,-91.9195954,red,square,"Pune"
44.8594647,-91.9195959,red,square,"Pune"
44.8584886,-91.9195985,red,square,"Pune"
44.8579724,-91.9195998,red,square,"Pune"
44.8575049,-91.9196072,red,square,"Pune"
44.8575074,-91.9172863,red,square,"Pune"
44.8575202,-91.9120832,red,square,"Pune"
44.8575202,-91.9120832,red,square,"Pune"
44.8575074,-91.9172863,red,square,"Pune"
44.8575049,-91.9196072,red,square,"Pune"
44.8579724,-91.9195998,red,square,"Pune"
44.8584886,-91.9195985,red,square,"Pune"
44.8594647,-91.9195959,red,square,"Pune"
44.8596441,-91.9195954,red,square,"Pune"
44.8599498,-91.9195946,red,square,"Pune"
44.8604582,-91.9195932,red,square,"Pune"
44.8610589,-91.9195957,red,square,"Pune"
44.8611128,-91.9195997,red,square,"Pune"
44.8611133,-91.9197362,red,square,"Pune"
44.8611185,-91.9212166,red,square,"Pune"
44.8611066,-91.9229474,red,square,"Pune"
44.8611008,-91.9237802,red,square,"Pune"
44.8611185,-91.9246334,red,square,"Pune"
44.8611293,-91.9247398,red,square,"Pune"
44.861132,-91.9259133,red,square,"Pune"
44.8611408,-91.9271916,red,square,"Pune"
44.8611408,-91.9271916,red,square,"Pune"
44.8620348,-91.9271913,red,square,"Pune"
44.86295,-91.9271909,red,square,"Pune"
44.8637637,-91.9271906,red,square,"Pune"
44.8638401,-91.9271905,red,square,"Pune"
44.8647483,-91.9271902,red,square,"Pune"
44.8656812,-91.9271898,red,square,"Pune"
44.8658038,-91.9271898,red,square,"Pune"
44.8665331,-91.9271895,red,square,"Pune"
44.8665426,-91.927793,red,square,"Pune"
44.8665514,-91.9279405,red,square,"Pune"
44.8665689,-91.9280384,red,square,"Pune"
44.8666009,-91.9281187,red,square,"Pune"
44.8666789,-91.9282171,red,square,"Pune"
44.8669138,-91.9283835,red,square,"Pune"
44.8669675,-91.9284216,red,square,"Pune"
44.8671554,-91.92853,red,square,"Pune"
44.8672333,-91.9285778,red,square,"Pune"
44.8672742,-91.9286107,red,square,"Pune"
44.8672833,-91.9286181,red,square,"Pune"
44.8673272,-91.9286526,red,square,"Pune"
44.8673452,-91.9286749,red,square,"Pune"
44.8673735,-91.9287099,red,square,"Pune"
44.8674166,-91.9287895,red,square,"Pune"
44.8674372,-91.9288587,red,square,"Pune"
44.8674515,-91.9289396,red,square,"Pune"
44.8674595,-91.9290955,red,square,"Pune"
44.8674671,-91.9294758,red,square,"Pune"
44.8674698,-91.9295913,red,square,"Pune"
44.8674718,-91.9297283,red,square,"Pune"
44.8675461,-91.9297301,red,square,"Pune"
44.8676725,-91.9297285,red,square,"Pune"
44.867893,-91.9297269,red,square,"Pune"
44.868142,-91.9297244,red,square,"Pune"
44.868366,-91.9297273,red,square,"Pune"
44.8683666,-91.9298368,red,square,"Pune"
44.8683682,-91.9301295,red,square,"Pune"
44.8683687,-91.9302243,red,square,"Pune"
44.8683702,-91.9303858,red,square,"Pune"
44.8683711,-91.930486,red,square,"Pune"
44.8683736,-91.9307676,red,square,"Pune"
44.8683751,-91.9310002,red,square,"Pune"
44.8684562,-91.9310026,red,square,"Pune"
44.868645,-91.9310021,red,square,"Pune"
44.8687512,-91.9310019,red,square,"Pune"
44.869283,-91.9310006,red,square,"Pune"
44.8699131,-91.930999,red,square,"Pune"
44.8701921,-91.9309983,red,square,"Pune"
44.8705903,-91.9309974,red,square,"Pune"
44.8706201,-91.9309973,red,square,"Pune"
44.8706658,-91.9309972,red,square,"Pune"
44.8709161,-91.9309966,red,square,"Pune"
44.8710153,-91.9309963,red,square,"Pune"
44.8710951,-91.9309961,red,square,"Pune"
44.871349,-91.9309955,red,square,"Pune"
44.8714011,-91.9309954,red,square,"Pune"
44.8714011,-91.9309954,red,square,"Pune"
44.871349,-91.9309955,red,square,"Pune"
44.8710951,-91.9309961,red,square,"Pune"
44.8710962,-91.9308764,red,square,"Pune"
44.8710925,-91.9304597,red,square,"Pune"
44.8710909,-91.930238,red,square,"Pune"
44.8710908,-91.9301699,red,square,"Pune"
44.8710884,-91.9298431,red,square,"Pune"
44.8710875,-91.9297176,red,square,"Pune"
44.8710851,-91.9295856,red,square,"Pune"
44.8710843,-91.9291236,red,square,"Pune"
44.8710909,-91.9287474,red,square,"Pune"
44.8710908,-91.9286388,red,square,"Pune"
44.8711071,-91.9285785,red,square,"Pune"
44.8711214,-91.9284172,red,square,"Pune"
44.871104,-91.9282392,red,square,"Pune"
44.8710881,-91.9281444,red,square,"Pune"
44.8710825,-91.9275042,red,square,"Pune"
44.8710806,-91.9272987,red,square,"Pune"
44.8710799,-91.9271679,red,square,"Pune"
44.8710802,-91.9270523,red,square,"Pune"
44.8710792,-91.9262477,red,square,"Pune"
44.8710944,-91.9261366,red,square,"Pune"
44.8711037,-91.9260425,red,square,"Pune"
44.871104,-91.9259411,red,square,"Pune"
44.8710992,-91.9258454,red,square,"Pune"
44.8710871,-91.9257631,red,square,"Pune"
44.8710746,-91.9256328,red,square,"Pune"
44.8710692,-91.9247983,red,square,"Pune"
44.8710692,-91.9247936,red,square,"Pune"
44.871066,-91.9242973,red,square,"Pune"
44.8710632,-91.9237304,red,square,"Pune"
44.8710629,-91.9236648,red,square,"Pune"
44.8710619,-91.9234586,red,square,"Pune"
44.871063,-91.923355,red,square,"Pune"
44.8711348,-91.9233575,red,square,"Pune"
44.8714683,-91.9233556,red,square,"Pune"
44.8715296,-91.9233552,red,square,"Pune"
44.8716976,-91.9233542,red,square,"Pune"
44.8719489,-91.923349,red,square,"Pune"
44.8719514,-91.9232246,red,square,"Pune"
44.8719504,-91.923119,red,square,"Pune"
44.8719492,-91.9229387,red,square,"Pune"
44.8719484,-91.9227921,red,square,"Pune"
44.8719484,-91.9227537,red,square,"Pune"
44.8719483,-91.9226302,red,square,"Pune"
44.8719479,-91.922461,red,square,"Pune"
44.8719449,-91.9221795,red,square,"Pune"
44.8719441,-91.9220655,red,square,"Pune"
44.872285,-91.9220641,red,square,"Pune"
44.8723774,-91.9220637,red,square,"Pune"
44.8724122,-91.9220636,red,square,"Pune"
44.8727705,-91.9220622,red,square,"Pune"
44.8728476,-91.9220619,red,square,"Pune"
44.8728472,-91.9219517,red,square,"Pune"
44.872846,-91.9216217,red,square,"Pune"
44.8728455,-91.9215,red,square,"Pune"
44.8728448,-91.9213115,red,square,"Pune"
44.8728433,-91.9209007,red,square,"Pune"
44.8728429,-91.9208031,red,square,"Pune"
44.8728424,-91.9206797,red,square,"Pune"
44.8728409,-91.9202963,red,square,"Pune"
44.8728405,-91.920204,red,square,"Pune"


New Route


44.8728405,-91.920204,red,square,"Pune"
44.8728402,-91.9201254,red,square,"Pune"
44.8728401,-91.9200873,red,square,"Pune"
44.87284,-91.9200668,red,square,"Pune"
44.8728383,-91.9196327,red,square,"Pune"
44.8728379,-91.9195288,red,square,"Pune"
44.8727586,-91.9195287,red,square,"Pune"
44.8723731,-91.9195266,red,square,"Pune"
44.8720158,-91.9195279,red,square,"Pune"
44.8719343,-91.9195278,red,square,"Pune"
44.8718565,-91.9195277,red,square,"Pune"
44.8710352,-91.9195268,red,square,"Pune"
44.8709397,-91.9195269,red,square,"Pune"
44.8706311,-91.9195274,red,square,"Pune"
44.8701187,-91.9195282,red,square,"Pune"
44.8700441,-91.9195285,red,square,"Pune"
44.8698848,-91.9195292,red,square,"Pune"
44.869687,-91.91953,red,square,"Pune"
44.8696265,-91.9195303,red,square,"Pune"
44.8692995,-91.9195317,red,square,"Pune"
44.8692178,-91.9195321,red,square,"Pune"
44.8688676,-91.9195321,red,square,"Pune"
44.8683888,-91.9195438,red,square,"Pune"
44.8683037,-91.919546,red,square,"Pune"
44.8673985,-91.9195527,red,square,"Pune"
44.8673977,-91.9194418,red,square,"Pune"
44.8673964,-91.9194104,red,square,"Pune"
44.8673954,-91.918278,red,square,"Pune"
44.8673891,-91.9170194,red,square,"Pune"
44.8673933,-91.9157058,red,square,"Pune"
44.8673908,-91.9144222,red,square,"Pune"
44.8673797,-91.9142807,red,square,"Pune"
44.8673381,-91.9141205,red,square,"Pune"
44.8672628,-91.9139838,red,square,"Pune"
44.8671505,-91.9138476,red,square,"Pune"
44.8669718,-91.913633,red,square,"Pune"
44.8668729,-91.9134345,red,square,"Pune"
44.8667949,-91.913171,red,square,"Pune"
44.8667642,-91.913007,red,square,"Pune"
44.8667615,-91.9128478,red,square,"Pune"
44.866761,-91.9122163,red,square,"Pune"
44.866761,-91.9122163,red,square,"Pune"
44.8667615,-91.9128478,red,square,"Pune"
44.8667642,-91.913007,red,square,"Pune"
44.8667949,-91.913171,red,square,"Pune"
44.8668729,-91.9134345,red,square,"Pune"
44.8669718,-91.913633,red,square,"Pune"
44.8671505,-91.9138476,red,square,"Pune"
44.8672628,-91.9139838,red,square,"Pune"
44.8673381,-91.9141205,red,square,"Pune"
44.8673797,-91.9142807,red,square,"Pune"
44.8673908,-91.9144222,red,square,"Pune"
44.8673933,-91.9157058,red,square,"Pune"
44.8664739,-91.915734,red,square,"Pune"
44.865587,-91.9157555,red,square,"Pune"
44.8655878,-91.9170262,red,square,"Pune"
44.8655928,-91.9178818,red,square,"Pune"
44.8655951,-91.9182979,red,square,"Pune"
44.8655921,-91.9188764,red,square,"Pune"
44.8655928,-91.9189658,red,square,"Pune"
44.8655962,-91.9194092,red,square,"Pune"
44.8655965,-91.9194427,red,square,"Pune"
44.8655974,-91.9195562,red,square,"Pune"
44.864721,-91.9195798,red,square,"Pune"
44.8641788,-91.919588,red,square,"Pune"
44.8638013,-91.9195864,red,square,"Pune"
44.8637331,-91.9195857,red,square,"Pune"
44.863009,-91.9195891,red,square,"Pune"
44.8620147,-91.9195998,red,square,"Pune"
44.8611919,-91.9195973,red,square,"Pune"
44.8611128,-91.9195997,red,square,"Pune"
44.8610589,-91.9195957,red,square,"Pune"
44.8604582,-91.9195932,red,square,"Pune"
44.8599498,-91.9195946,red,square,"Pune"
44.8596441,-91.9195954,red,square,"Pune"
44.8594647,-91.9195959,red,square,"Pune"
44.8584886,-91.9195985,red,square,"Pune"
44.8579724,-91.9195998,red,square,"Pune"
44.8575049,-91.9196072,red,square,"Pune"
44.8575074,-91.9172863,red,square,"Pune"
44.8575074,-91.9172863,red,square,"Pune"
44.8575049,-91.9196072,red,square,"Pune"
44.8579724,-91.9195998,red,square,"Pune"
44.8584886,-91.9195985,red,square,"Pune"
44.8594647,-91.9195959,red,square,"Pune"
44.8596441,-91.9195954,red,square,"Pune"
44.8599498,-91.9195946,red,square,"Pune"
44.8604582,-91.9195932,red,square,"Pune"
44.8610589,-91.9195957,red,square,"Pune"
44.8611128,-91.9195997,red,square,"Pune"
44.8611133,-91.9197362,red,square,"Pune"
44.8611185,-91.9212166,red,square,"Pune"
44.8611066,-91.9229474,red,square,"Pune"
44.8611008,-91.9237802,red,square,"Pune"
44.8611185,-91.9246334,red,square,"Pune"
44.8611293,-91.9247398,red,square,"Pune"
44.861132,-91.9259133,red,square,"Pune"
44.8611408,-91.9271916,red,square,"Pune"
44.8611484,-91.9284631,red,square,"Pune"
44.8611524,-91.9296252,red,square,"Pune"
44.8611458,-91.9297466,red,square,"Pune"
44.8610702,-91.9297436,red,square,"Pune"
44.8607619,-91.9297453,red,square,"Pune"
44.8603816,-91.9297482,red,square,"Pune"
44.8598921,-91.9297465,red,square,"Pune"
44.8598759,-91.9297464,red,square,"Pune"
44.8596336,-91.9297456,red,square,"Pune"
44.859572,-91.9297415,red,square,"Pune"
44.8593718,-91.9297237,red,square,"Pune"
44.8591911,-91.929701,red,square,"Pune"
44.8590132,-91.9296623,red,square,"Pune"
44.8587379,-91.9295751,red,square,"Pune"
44.8584981,-91.9294718,red,square,"Pune"
44.8583639,-91.9293986,red,square,"Pune"
44.858058,-91.929234,red,square,"Pune"
44.8575889,-91.9288593,red,square,"Pune"
44.8575399,-91.9290889,red,square,"Pune"
44.8575259,-91.9306113,red,square,"Pune"
44.8575272,-91.9318892,red,square,"Pune"
